date,operating_hours,num_stops,equipment_age,target,record_type
2020-02-01,10.728385978996664,0,4.619020713722155,0.14796627587880334,DAILY
2020-02-02,9.040825487764472,0,17.328438211498007,4.5302178190546964,DAILY
2020-02-03,23.18216859605333,0,17.77882198860756,2.7850357880023697,DAILY
2020-02-04,23.45011252919295,0,4.334744906582695,3.723382482074303,DAILY
2020-02-05,20.93435756986338,0,14.879808672528206,5.251253727732566,DAILY
2020-02-06,12.873820306773931,1,6.087131204078897,5.774075417131204,DAILY
2020-02-07,9.562753824102142,0,16.15148609088213,2.4169379581577966,DAILY
2020-02-08,18.94772842419451,0,19.94613904812025,3.025018183828296,DAILY
2020-02-09,15.04243989983362,0,1.0855071039231599,4.198039960450775,DAILY
2020-02-10,9.952611757516461,0,17.99863438292317,4.375857438013385,DAILY
2020-02-11,15.922830561780323,0,12.641295405173832,3.6994611859261255,DAILY
2020-02-12,8.550216337843494,0,19.480961073714013,7.665440504141187,DAILY
2020-02-13,22.54912643326051,0,9.567685591765338,4.344606077871052,DAILY
2020-02-14,12.14047970560027,0,17.024064646141788,5.202826374420407,DAILY
2020-02-15,18.60035654966371,0,1.716684337666406,3.9064239963178338,DAILY
2020-02-16,12.987377217430575,1,7.0379414765267665,1.5153140052814922,DAILY
2020-02-17,16.321088338844973,0,1.8068224861485944,2.0433394616639218,DAILY
2020-02-18,16.747364469492474,0,19.519191102841877,1.2679035022017846,DAILY
2020-02-19,10.957671288408433,2,16.430991191800814,6.1767717639273805,DAILY
2020-02-20,23.513354044232937,1,17.124674714296425,0.8999899129743443,DAILY
2020-02-21,20.402125173777833,0,18.79032201296094,2.9404431848736086,DAILY
2020-02-22,23.031983065027028,0,2.1595179793358144,2.5123799261442774,DAILY
2020-02-23,22.317237606842383,0,8.019153054010001,2.4657493462232565,DAILY
2020-02-24,17.56639966097736,0,1.8851803363580415,2.620835404171227,DAILY
2020-02-25,22.74998776036987,1,4.6104654802255585,8.543925812950386,DAILY
2020-02-26,9.415880032830712,0,4.972632652234611,0.5927331644483831,DAILY
2020-02-27,11.135725798706323,0,9.647590615427784,7.089635338528778,DAILY
2020-02-28,8.723636622568609,0,5.736962265346031,2.77945060372626,DAILY
2020-02-29,13.20528529221223,0,2.469073082946341,5.5413267249573055,DAILY
2020-03-01,14.218836635031712,0,3.7660762373351,3.429400225120555,DAILY
2020-03-02,12.341584508382335,0,3.371873489265773,1.3777486144710243,DAILY
2020-03-03,21.25980014643087,1,19.474997559289818,7.503487776155767,DAILY
2020-03-04,13.708053227097428,0,15.306203884910236,6.809615614221199,DAILY
2020-03-05,12.494952154998092,0,19.371348572756457,1.4624926910110438,DAILY
2020-03-06,16.683137330531977,0,9.074939486904217,4.750082978655413,DAILY
2020-03-07,10.254787599596202,0,5.9281853924218035,2.1137881720609695,DAILY
2020-03-08,20.835151692064635,0,16.066717345579143,0.9354949384560542,DAILY
2020-03-09,9.192810298876333,1,6.861951401802362,1.8158371236889423,DAILY
2020-03-10,23.790190985608277,2,6.337975787254291,7.238869600647599,DAILY
2020-03-11,20.35591630874652,1,5.033866848052709,5.625591772932378,DAILY
2020-03-12,11.179450904546758,0,3.0287400753725895,2.6426579680126316,DAILY
2020-03-13,8.088353873977638,0,5.501029689826936,7.259640293060169,DAILY
2020-03-14,21.04738285527735,1,7.42873509524081,6.493867907205952,DAILY
2020-03-15,19.309717501561874,0,13.642887058841744,1.818033100019234,DAILY
2020-03-16,19.664114688655797,0,1.7200144232793058,8.339365014223251,DAILY
2020-03-17,20.34032554697513,0,4.604885323474187,2.494644587084903,DAILY
2020-03-18,9.184714427745446,0,16.27596098568769,2.7430474623359267,DAILY
2020-03-19,13.735451656708362,0,3.3649775098835297,0.6082254150169305,DAILY
2020-03-20,9.853904952402075,0,7.18158035718917,2.0845021734462947,DAILY
2020-03-21,21.809654814009498,0,17.360848976233733,2.956155035298443,DAILY
2020-03-22,17.972770029240927,0,3.5210435672971316,3.9777634153488197,DAILY
2020-03-23,13.294368397642387,1,2.1133682945547028,1.3816160626439749,DAILY
2020-03-24,9.016933604576378,1,9.948490904060211,1.881981781647344,DAILY
2020-03-25,12.975717147450595,1,6.39718046993146,8.449787006803891,DAILY
2020-03-26,13.202933152427953,0,11.486463107435155,6.2324266937913535,DAILY
2020-03-27,19.673698853409025,0,16.174195364427767,6.944774949048812,DAILY
2020-03-28,18.20091954168341,0,3.174395518978492,3.128087941068376,DAILY
2020-03-29,22.195403881221225,0,11.823632148808557,4.054754523524253,DAILY
2020-03-30,15.555438802591189,0,10.357420827602347,4.816920795980732,DAILY
2020-03-31,9.913507935012827,0,3.3095363272573914,8.375492978121283,DAILY
2020-04-01,19.41191659556792,0,12.667970467815158,0.9176208250483671,DAILY
2020-04-02,20.17256077787036,0,5.835988148285047,2.2407424637873756,DAILY
2020-04-03,16.98043516111194,0,10.012769211608244,3.8178987292226934,DAILY
2020-04-04,20.335474879272976,0,2.1043103234027067,3.443859289281036,DAILY
2020-04-05,15.900729541830252,0,9.461889115665649,1.8640577462818624,DAILY
2020-04-06,16.363725270111907,1,6.476037626834996,4.556691524444913,DAILY
2020-04-07,14.840656293736794,1,16.53643361811441,2.3057593520025748,DAILY
2020-04-08,8.406706027905523,0,1.6110851764486815,3.2784072447363464,DAILY
2020-04-09,9.726262831892871,0,8.662841860907434,4.428715915765581,DAILY
2020-04-10,8.502866970987748,0,9.439412770563042,2.385048507648588,DAILY
2020-04-11,18.182566580220488,0,14.637618487832816,5.336657295437147,DAILY
2020-04-12,13.029695697221227,0,11.698607714259115,5.950550592221819,DAILY
2020-04-13,16.137131058635244,0,13.51064057528653,1.9178371950476885,DAILY
2020-04-14,22.52106358281749,0,15.652461070209245,2.293901204447846,DAILY
2020-04-15,11.988675666381999,0,17.31295798633468,1.549353600467838,DAILY
2020-04-16,14.566126768570076,0,6.620572186088175,3.229534519801602,DAILY
2020-04-17,20.08881821668878,0,10.991442754596108,3.9760064038118066,DAILY
2020-04-18,11.66077064786596,0,16.882107529564397,2.5502054933849703,DAILY
2020-04-19,9.231678557260688,0,19.7942970538186,3.9041300777457457,DAILY
2020-04-20,12.636023246620288,0,17.84562656535338,2.2503530040294373,DAILY
2020-04-21,10.57954059606407,1,7.743611621175347,2.3033928570277005,DAILY
2020-04-22,22.87516243748117,0,4.305747085763683,4.1100657309327335,DAILY
2020-04-23,20.92992607303067,1,10.04315447942848,2.414175147631238,DAILY
2020-04-24,18.134460104166777,0,14.962008310802824,3.1126109253459155,DAILY
2020-04-25,21.943369443003483,0,10.105096879689302,4.204568771102779,DAILY
2020-04-26,20.85875323038583,0,9.922026834616535,3.8673248669066806,DAILY
2020-04-27,10.985120942176573,0,16.84549321109511,2.2734761183393113,DAILY
2020-04-28,22.280943975839644,0,7.547373691810134,6.324673440172186,DAILY
2020-04-29,16.62947587065041,0,17.26599615882709,0.8739211752232089,DAILY
2020-04-30,20.919042482625002,0,8.43269361855861,0.1054068802886026,DAILY
2020-05-01,22.337460798775894,1,6.900545560727618,4.681286075735015,DAILY
2020-05-02,13.088055599549822,0,9.35280326839413,3.8182109752821773,DAILY
2020-05-03,9.760830792442828,0,15.367715694159935,1.388256437998753,DAILY
2020-05-04,11.646962600671067,0,2.9570395433478884,3.50021537335511,DAILY
2020-05-05,14.833724618020101,0,4.330174709504339,2.053995935340958,DAILY
2020-05-06,21.08823625475989,0,19.053174100430294,4.467464950066004,DAILY
2020-05-07,21.771689332101495,0,3.9220867339364687,0.14363224360196886,DAILY
2020-05-08,8.111234088499051,1,11.570682699655563,2.71623463219084,DAILY
2020-05-09,16.17195684124105,0,11.796632099907788,2.200891539894154,DAILY
2020-05-10,14.678576050380464,0,10.047677009979774,5.349037080156526,DAILY
2020-05-11,11.553724967531684,0,13.072532347247963,0.6306539008889085,DAILY
2020-05-12,9.917845877338925,1,4.98162115305356,3.351480750527143,DAILY
2020-05-13,13.401842742458047,0,11.27691422164659,4.645212527397161,DAILY
2020-05-14,23.086555262600307,0,7.757378477314495,9.31449347489196,DAILY
2020-05-15,13.171246912332084,0,13.402511562769186,2.2981184970721684,DAILY
2020-05-16,16.30064994789386,0,3.2538590957764146,4.020311061584108,DAILY
2020-05-17,19.248303342322846,0,11.632109628369786,0.6726044881839884,DAILY
2020-05-18,13.818073638068704,0,4.112771929974812,3.2377386559829398,DAILY
2020-05-19,23.54851332353537,0,5.93353973074321,6.608309698932171,DAILY
2020-05-20,23.39915671907378,0,4.764841106309873,9.368816665369655,DAILY
2020-05-21,12.028516733205826,0,4.065336707441934,4.267551686152027,DAILY
2020-05-22,15.955976094278167,0,16.601363555433007,0.869116084157961,DAILY
2020-05-23,12.814052957068315,0,6.071297569387362,7.255828634483539,DAILY
2020-05-24,12.557447910039482,0,18.57891374635676,0.8763275947253072,DAILY
2020-05-25,8.590191157672525,1,19.41356724423122,1.2794590256795566,DAILY
2020-05-26,17.75302934367835,1,11.639579163773398,7.6305946364165145,DAILY
2020-05-27,16.042864371661786,0,3.288521891981665,3.08031332952617,DAILY
2020-05-28,8.82366001999983,0,7.803690745901834,2.1137922140890884,DAILY
2020-05-29,12.458343427785783,0,16.055779135290173,5.049619249551891,DAILY
2020-05-30,22.53225417546646,1,7.664119209592874,3.6264167844373567,DAILY
2020-05-31,11.832990250671559,0,2.1968357569043806,6.249408081998414,DAILY
2020-06-01,10.31831795345957,0,11.357305763099665,3.7376868602349793,DAILY
2020-06-02,15.831244164441008,0,16.979856604172678,3.7941475605774815,DAILY
2020-06-03,23.770407265769613,0,16.020564549298296,6.114168361039023,DAILY
2020-06-04,11.872884344184007,0,3.9149012325418884,3.0516944697699504,DAILY
2020-06-05,18.754168758494057,0,13.618909981043101,1.6575175513109552,DAILY
2020-06-06,20.18591384525948,0,4.799833136995119,5.231931272507051,DAILY
2020-06-07,11.802200703878395,0,4.755046923767359,2.6474385803162663,DAILY
2020-06-08,19.651461577789753,0,17.54439957945111,3.935522933518513,DAILY
2020-06-09,13.884530123508052,2,5.368544578434488,0.5351373165702152,DAILY
2020-06-10,18.11689328949727,0,5.633323257101218,2.966893273895013,DAILY
2020-06-11,18.136475372174317,0,0.5127411198453413,2.2253578635606432,DAILY
2020-06-12,16.572394945196137,0,17.478046165447594,0.5179029628846696,DAILY
2020-06-13,9.444636320870533,0,15.955598857578128,3.031467908657382,DAILY
2020-06-14,21.36483992942781,1,12.732914234268222,3.1018960181991426,DAILY
2020-06-15,13.132481039547773,1,15.130182396807424,4.121682532101391,DAILY
2020-06-16,10.984296166397668,0,3.46494706477759,6.540744203308359,DAILY
2020-06-17,8.652402264876223,0,9.437310094457722,5.90679150339625,DAILY
2020-06-18,17.45428709101187,1,7.348778053301228,2.3406699428960436,DAILY
2020-06-19,18.84102978947652,0,2.3286422620118215,3.677471059044979,DAILY
2020-06-20,8.265405262845698,0,9.97954446169102,4.507283837366991,DAILY
2020-06-21,16.193488932788497,0,18.45442318168139,2.3894785234626097,DAILY
2020-06-22,11.623932403167007,0,1.2811528214885424,0.9511412740168664,DAILY
2020-06-23,18.3227646465512,0,6.1834878131289805,2.811102210643575,DAILY
2020-06-24,10.789862864079863,0,4.547048256011218,6.708372837529826,DAILY
2020-06-25,19.055003809639455,0,5.143859746481078,0.9097968746096388,DAILY
2020-06-26,14.187765540808599,0,18.214473761647817,1.5246820334278293,DAILY
2020-06-27,22.98767981978775,0,9.627346557568657,1.7954148671275205,DAILY
2020-06-28,10.200335106335892,0,9.592838552326466,1.5387662695257314,DAILY
2020-06-29,13.457061616804136,0,15.331225027878006,5.063669023844058,DAILY
2020-06-30,9.815576339849425,0,3.512597978096053,2.0479697091756877,DAILY
2020-07-01,22.795097892457004,0,10.00167440495099,5.1487942295760245,DAILY
2020-07-02,22.037429654095696,1,8.884711675360665,3.348928718810027,DAILY
2020-07-03,12.12706604344249,0,12.139758465659794,0.7185378406220524,DAILY
2020-07-04,18.559744736546865,0,19.991375213383552,2.427449957047833,DAILY
2020-07-05,21.07555520321945,0,15.504253434599919,6.015380614949512,DAILY
2020-07-06,16.8832129855914,0,8.258381208839829,3.60318609954944,DAILY
2020-07-07,16.474409253696102,0,16.637284519343915,2.5621070583969847,DAILY
2020-07-08,11.869636654407227,0,3.8288130845933637,6.757439309571593,DAILY
2020-07-09,9.489644284894387,0,1.0940418830247225,1.4052682967105472,DAILY
2020-07-10,22.35545212725323,0,4.486743263053325,2.1044536548676125,DAILY
2020-07-11,22.406688914613287,0,7.138025344228064,5.671366361269609,DAILY
2020-07-12,18.12962331637229,0,10.456324770461418,4.9984735336580695,DAILY
2020-07-13,13.42447665677921,0,12.495018240553396,1.3102629539609898,DAILY
2020-07-14,13.587353193802574,0,18.256811485681222,4.410317887801871,DAILY
2020-07-15,19.61529086192383,0,10.442153186233925,2.0228424434757954,DAILY
2020-07-16,22.353764159241234,1,10.274875070201723,0.4913690042590971,DAILY
2020-07-17,22.193382788241877,0,1.4797386915481516,2.598458470540578,DAILY
2020-07-18,20.478008733721982,0,1.1807752767963642,9.728987069090902,DAILY
2020-07-19,18.272506338468602,0,11.247619257369255,6.079461715315649,DAILY
2020-07-20,9.346239439920781,0,9.044482958342718,3.1465263004942052,DAILY
2020-07-21,10.58605942551382,0,16.864017702115824,0.8588053510349185,DAILY
2020-07-22,22.376867016433266,0,3.633251901880981,0.5085997442393664,DAILY
2020-07-23,17.70286495455344,0,0.9869474112824672,3.3559945966143676,DAILY
2020-07-24,8.147152825866074,0,9.256255974637455,4.226664514621385,DAILY
2020-07-25,9.623544685856514,0,5.130831856669021,5.100687581745074,DAILY
2020-07-26,18.616028305728893,0,1.4674802801073303,4.7385793337371895,DAILY
2020-07-27,8.080985341539499,1,14.629666593528764,4.995114771558171,DAILY
2020-07-28,10.572928822679978,0,2.6760634991663257,3.8997706603654727,DAILY
2020-07-29,16.77974062986538,1,12.362230250151548,6.668621858820206,DAILY
2020-07-30,19.070323163083092,0,5.980470128254338,2.2221010795441964,DAILY
2020-07-31,18.43138015204161,0,3.8831729819229297,3.3220791398522778,DAILY
2020-08-01,11.588308951368957,0,7.90515469692669,0.7213555314445462,DAILY
2020-08-02,19.394867541560572,0,16.128192636347595,2.1873083562729874,DAILY
2020-08-03,11.795985399948801,0,8.145824749639168,5.977260486408798,DAILY
2020-08-04,13.206395170548284,0,15.140008159615586,4.89518020295803,DAILY
2020-08-05,19.943862481888388,1,2.9469827875834382,0.3224148423256646,DAILY
2020-08-06,18.394126384755435,0,15.569042683469043,10.165189892240441,DAILY
2020-08-07,21.58757456790685,0,5.1201998356796485,3.6094200599565225,DAILY
2020-08-08,18.521806276805492,0,13.70916603283302,3.6547444521488615,DAILY
2020-08-09,17.092937653367546,0,11.532740319399428,2.084788006989946,DAILY
2020-08-10,9.49879628524948,1,18.618321985627905,2.436451791877781,DAILY
2020-08-11,13.883452848950936,0,8.052789100518623,3.5827494114120264,DAILY
2020-08-12,12.243237882907607,0,1.7902211822715888,4.721161612137244,DAILY
2020-08-13,11.903834294065337,1,0.8735319682494316,4.020009836182178,DAILY
2020-08-14,23.56816887603913,0,16.623741938968685,2.2099660432276957,DAILY
2020-08-15,14.289563594668167,0,10.732344934397927,1.6393999489184492,DAILY
2020-08-16,22.272744882833813,1,15.617259010781511,1.552112365376276,DAILY
2020-08-17,18.098218015956206,1,5.071299200224536,6.265511924200206,DAILY
2020-08-18,20.716980856666375,0,7.229133037508058,5.807673953924782,DAILY
2020-08-19,16.042193489683072,0,1.0870255081207194,4.449041545413529,DAILY
2020-08-20,17.230462154021744,1,19.249100329195187,6.237760773621924,DAILY
2020-08-21,15.880283101101822,0,13.523424180665861,2.9813826392664047,DAILY
2020-08-22,11.123887804768712,0,18.69749921130647,5.501394227954094,DAILY
2020-08-23,19.559233844184085,0,5.677179944866911,4.59655782727889,DAILY
2020-08-24,12.492357799053693,0,12.423540418900387,5.593751407877642,DAILY
2020-08-25,8.389055462903261,2,13.730749381706437,1.4284207384663123,DAILY
2020-08-26,18.327556734514687,0,6.692219155022975,0.26622851949468046,DAILY
2020-08-27,10.833770870512783,0,17.038130082804788,3.8636466626418615,DAILY
2020-08-28,23.04733734964663,0,18.96964852655483,2.5352630715203937,DAILY
2020-08-29,23.262857232041398,0,17.754674795072084,0.40053222824723655,DAILY
2020-08-30,22.637830243527176,0,14.911806030817765,6.884551317385917,DAILY
2020-08-31,13.92253920408711,0,5.910561254636604,5.817697610971751,DAILY
2020-09-01,8.247305864461879,1,5.9915128210598185,4.086599488792447,DAILY
2020-09-02,22.853097001403604,0,19.28552624869774,1.719507127751608,DAILY
2020-09-03,14.85094637307703,0,0.7005476707459946,0.6902967785804,DAILY
2020-09-04,23.46647710469871,0,14.462974478221817,0.3939414336585586,DAILY
2020-09-05,23.417919633428046,0,14.271800169827612,2.1753790767746564,DAILY
2020-09-06,21.64815128747776,0,12.64244604852105,5.041256570201618,DAILY
2020-09-07,12.711182273113371,0,19.807122498693882,2.5544908726316464,DAILY
2020-09-08,14.161563657630804,1,6.581648997392642,4.4840793146033,DAILY
2020-09-09,21.61818674426971,0,7.12945134396834,4.627164533716539,DAILY
2020-09-10,13.070752082500443,0,2.0393183574578333,4.995143729986766,DAILY
2020-09-11,10.71188394697748,0,9.134563662602881,0.5750798538247653,DAILY
2020-09-12,16.908820199333604,0,5.590446261579538,1.8421471294368108,DAILY
2020-09-13,22.978476386572495,0,7.196040692464062,4.4312064476130875,DAILY
2020-09-14,19.136476746799566,0,16.77414990998474,7.80126306170704,DAILY
2020-09-15,17.12097872142984,1,18.741948013786168,6.5066325905874365,DAILY
2020-09-16,9.554823900332297,0,4.12179490410112,3.949787653276312,DAILY
2020-09-17,17.840115627186716,0,7.763924165292584,6.929252063278218,DAILY
2020-09-18,23.840861601668212,0,18.608295961250185,3.9300845433687246,DAILY
2020-09-19,10.241344243784384,0,1.7052649834398412,113.68870493607196,MONTHLY
2020-09-20,16.29327443781979,0,2.301030298171881,4.941879540163244,DAILY
2020-09-21,22.03796915084729,0,3.6744242895214727,6.644109436086061,DAILY
2020-09-22,19.85229788406727,0,12.106650265474057,9.282075898953742,DAILY
2020-09-23,19.152251855924288,0,3.4342092846169505,2.1302034359175073,DAILY
2020-09-24,19.23974534379375,0,19.377489438289302,1.3069839563390309,DAILY
2020-09-25,13.751858419516083,0,9.210933281541147,5.511426926038801,DAILY
2020-09-26,12.697469508231894,0,10.279600226828244,4.262192939460975,DAILY
2020-09-27,20.949778487656218,0,5.309843008205426,4.017072703648279,DAILY
2020-09-28,20.961814314866892,0,9.683724922477303,6.988545829829686,DAILY
2020-09-29,21.87315709728166,0,13.407315836421725,5.498010419857142,DAILY
2020-09-30,22.61184884090354,0,15.147954170603834,4.5222767264983945,DAILY
2020-10-01,16.181478381775005,1,15.200427612843304,2.3344017553476597,DAILY
2020-10-02,16.024260714995194,0,11.768876697534722,5.222989049950165,DAILY
2020-10-03,20.772722863468402,0,18.135015612380215,1.2616770846882472,DAILY
2020-10-04,18.399422892444242,0,16.43945302246913,3.9227594463435755,DAILY
2020-10-05,19.231470036123255,2,15.262438236623195,3.175669116126146,DAILY
2020-10-06,20.732682710977617,0,1.5843076727689822,0.8474189863694364,DAILY
2020-10-07,22.24008546908106,0,0.6341202632831616,4.270183992837598,DAILY
2020-10-08,13.407922509624573,1,4.642721905311722,2.1336965727119215,DAILY
2020-10-09,14.009327242239104,0,13.438710081312319,4.2035782889029205,DAILY
2020-10-10,9.503711037453904,0,8.518351033209644,1.5610749766703251,DAILY
2020-10-11,17.252482255938784,0,8.34692205633658,5.532248728895921,DAILY
2020-10-12,8.575076380747873,0,17.74944432047747,8.53846973893776,DAILY
2020-10-13,15.449568290119363,0,17.963475538570854,1.2620690266027716,DAILY
2020-10-14,16.682314155321226,0,18.22891764904492,1.5594376501122311,DAILY
2020-10-15,12.58466003405255,0,6.620622492043032,108.4031377844797,MONTHLY
2020-10-16,17.453332169104172,0,13.975588348415604,2.799893569423639,DAILY
2020-10-17,8.48800399902479,0,5.796847034850208,4.1617399672143565,DAILY
2020-10-18,8.59757101998743,0,4.216891744951771,5.025322949372249,DAILY
2020-10-19,21.161608970554532,0,4.1003329182737,3.8724499273979793,DAILY
2020-10-20,13.763050262580206,0,7.171098606840084,4.92936885371591,DAILY
2020-10-21,10.032968202430157,0,8.884173585706524,3.0988815503340574,DAILY
2020-10-22,16.35589216087687,0,16.70350883557383,2.1150855938808886,DAILY
2020-10-23,20.319896849577773,0,2.837876322717886,1.5910196703564756,DAILY
2020-10-24,11.45313643994949,0,14.831054024200437,2.8727827877909284,DAILY
2020-10-25,17.966247613104002,0,10.863370826691455,1.622473866170755,DAILY
2020-10-26,9.365559439900288,0,6.1149341821818535,4.081384039514083,DAILY
2020-10-27,8.826907538697723,0,10.10998189839008,1.6433785056385806,DAILY
2020-10-28,16.501674105090366,1,6.348870360651942,2.287725673259185,DAILY
2020-10-29,16.650161945761702,0,12.123598127146966,6.245959002479198,DAILY
2020-10-30,18.198878423971305,0,8.959956495677261,6.614036165263487,DAILY
2020-10-31,19.617461339562585,0,3.705907817038135,6.487785384005967,DAILY
2020-11-01,23.613633271400552,0,2.773369953836086,3.134147869914834,DAILY
2020-11-02,16.260805572819123,0,11.160565800406538,2.1789424833680915,DAILY
2020-11-03,13.167303567059935,0,18.097054149079018,4.485963752719982,DAILY
2020-11-04,20.722979116299257,0,7.207174887874868,1.670653561993116,DAILY
2020-11-05,12.333316020193188,0,14.793502090841153,5.18037467635677,DAILY
2020-11-06,15.023542731290178,0,13.343896421325455,2.0357212373882074,DAILY
2020-11-07,9.255302101476255,0,18.66532082903488,2.7903119171795843,DAILY
2020-11-08,8.40561189464732,0,16.509129837333248,5.25236256576288,DAILY
2020-11-09,23.4023746348468,0,11.548802548656528,0.6593868498057542,DAILY
2020-11-10,21.37568192819529,0,13.312094715565092,2.100931121904638,DAILY
2020-11-11,19.135587297499168,0,18.01853609838868,4.1378492028336105,DAILY
2020-11-12,14.543247110628318,0,8.29061629944523,4.7183718486845265,DAILY
2020-11-13,10.772709121133532,2,6.872496764226659,4.243357470258049,DAILY
2020-11-14,10.502992682737377,0,0.7108161308863286,2.7660433100496435,DAILY
2020-11-15,12.003886370633525,0,16.617745946733553,5.583151593891625,DAILY
2020-11-16,16.787626635297926,0,16.119123657865615,1.5494743263876716,DAILY
2020-11-17,19.433534763200996,0,2.536863102952952,1.4969289862505966,DAILY
2020-11-18,18.563158027483702,0,11.748718932087655,4.111843433633583,DAILY
2020-11-19,12.478942351135085,1,9.547643114254305,108.76056697781115,MONTHLY
2020-11-20,23.277844490611105,0,2.8148273624276734,8.714819121574054,DAILY
2020-11-21,19.806350667132296,0,19.62108042768411,2.145862049460781,DAILY
2020-11-22,16.86966484018241,0,4.686569805535431,5.518932389129422,DAILY
2020-11-23,17.787531939749634,0,1.8110665117659424,1.2213881191631213,DAILY
2020-11-24,14.713600998844639,0,12.099523900287236,7.626079787905218,DAILY
2020-11-25,11.96369583201852,0,14.907900204094137,3.281340938916138,DAILY
2020-11-26,13.695562858420185,0,1.1326471979201458,2.103005560798314,DAILY
2020-11-27,20.125537767429904,1,13.344993955176932,2.6331686651564925,DAILY
2020-11-28,8.230295818076094,0,10.879691581053361,1.8603497225844587,DAILY
2020-11-29,9.85716224811066,0,2.513667673063444,2.7849893060755657,DAILY
2020-11-30,8.736042272348044,1,3.8642156004540604,1.282423394617417,DAILY
2020-12-01,8.651660837103522,0,11.57549879766357,2.1529781581672673,DAILY
2020-12-02,21.687369344176116,1,6.278973463509123,5.453660455427588,DAILY
2020-12-03,19.25852575008038,0,18.797156708700662,3.734783174366881,DAILY
2020-12-04,15.586781265397203,0,16.465434474938988,1.5248429858225063,DAILY
2020-12-05,9.565346570416024,0,19.679560527016427,2.8517995578996964,DAILY
2020-12-06,15.865854001869318,0,5.563581359533073,6.660183976691732,DAILY
2020-12-07,15.575548332489051,0,19.409610839560553,2.337082007495175,DAILY
2020-12-08,10.771229918560243,0,8.909060460935379,1.401278327107815,DAILY
2020-12-09,14.941626387807569,0,7.276616508618215,4.610142214333482,DAILY
2020-12-10,14.376075750357975,0,1.4818157759023882,0.4266575287750145,DAILY
2020-12-11,17.853601568835465,0,1.5289225282622512,2.6749073659860843,DAILY
2020-12-12,18.1614984138823,0,13.994219490959766,7.016011315252644,DAILY
2020-12-13,8.724864156352712,0,9.429615391463544,2.7961114054982,DAILY
2020-12-14,13.99380183402354,0,4.917171707704061,5.7904229600748,DAILY
2020-12-15,18.013758651427782,0,12.472420973342036,1.3858368978119089,DAILY
2020-12-16,16.0501801372814,0,5.430733305877168,2.721458035930621,DAILY
2020-12-17,21.703837459013158,0,11.76381920971624,2.5459142350027064,DAILY
2020-12-18,18.539098105903122,0,7.504570566162462,4.454349904174412,DAILY
2020-12-19,10.606950833302875,1,16.559268418930472,3.402096198218852,DAILY
2020-12-20,9.129099958406877,0,16.503575134952197,7.586487054868464,DAILY
2020-12-21,18.27870845130105,0,9.808332763386826,2.244895151304801,DAILY
2020-12-22,8.424180968665949,0,7.340972632032804,3.3749112093304072,DAILY
2020-12-23,17.372409300375413,0,7.569916032902343,2.61313283450235,DAILY
2020-12-24,23.04368386279932,1,16.21143325053025,3.213463135934954,DAILY
2020-12-25,17.207586846014063,0,6.899499914553434,3.0219125925566184,DAILY
